SYMBOL, SERIES, DATE1,PREVCL, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
BHARATRAS, EQ, 30-Jun-2020,7543.4,7620,7880,7385,7452,7459.15,7675.49,9577,735.08,3064,5081,53.05
BHARATWIRE, EQ, 30-Jun-2020,24.6,25.6,25.6,23.4,23.4,23.4,24.52,32355,7.94,313,23188,71.67
BHARTIARTL, EQ, 30-Jun-2020,567.1,572,577,557.4,560.25,559.85,567.8,12939125,73467.75,182638,5374039,41.53
BHEL, EQ, 30-Jun-2020,35.75,36.6,37.8,35,35.9,35.7,36.46,81189607,29601.37,97123,12629518,15.56
BIGBLOC, EQ, 30-Jun-2020,29.45,29,29.65,28.6,29.65,29.6,29.08,337,0.1,19,335,99.41
BIL, EQ, 30-Jun-2020,146.1,153.4,153.4,138.8,141,140.55,150.48,44134,66.41,973,28930,65.55
BILENERGY, EQ, 30-Jun-2020,1.4,1.35,1.35,1.35,1.35,1.35,1.35,451864,6.1,352,451864,100
BINDALAGRO, EQ, 30-Jun-2020,14.3,14.5,14.5,13.6,13.6,13.6,13.93,29140,4.06,144,24865,85.33
BIOCON, EQ, 30-Jun-2020,397.75,400,401.2,388.35,390.2,390.1,393.44,3211018,12633.4,53953,903329,28.13
BIOFILCHEM, BE, 30-Jun-2020,13,12.5,12.95,12.35,12.9,12.8,12.53,13706,1.72,73, -, -
BIRLACABLE, EQ, 30-Jun-2020,50.6,52,52,48.9,48.9,49.25,50.46,68759,34.7,768,39162,56.96
BIRLACORPN, EQ, 30-Jun-2020,568.3,577.7,612.5,569.1,581,578.85,594.04,574875,3415,21492,154308,26.84
BIRLAMONEY, EQ, 30-Jun-2020,34.95,35.05,35.6,33.8,34,33.95,34.37,89355,30.71,852,63847,71.45
BIRLATYRE, EQ, 30-Jun-2020,43.8,45.95,45.95,45.95,45.95,45.95,45.95,27718,12.74,138,27718,100
BKMINDST, BE, 30-Jun-2020,1.45,1.5,1.5,1.5,1.5,1.5,1.5,143014,2.15,95, -, -
BLBLIMITED, EQ, 30-Jun-2020,6.3,6,6.25,6,6,6.05,6.01,195057,11.72,219,180734,92.66
BLISSGVS, EQ, 30-Jun-2020,96.3,96.95,98,95.85,97,96.95,97.04,206249,200.14,1969,154717,75.01
BLKASHYAP, EQ, 30-Jun-2020,6.1,6.3,6.3,5.9,6.1,6,6.04,152329,9.21,247,100105,65.72
BLS, EQ, 30-Jun-2020,62.05,65,66.1,61.5,65.1,65.1,64.04,184576,118.21,1313,121322,65.73
BLUEDART, EQ, 30-Jun-2020,2008.35,2028,2099,2020.7,2043,2042.1,2051.66,17043,349.66,3210,7752,45.48
BLUESTARCO, EQ, 30-Jun-2020,496.95,499.95,502.9,496,500,499.65,499.52,60566,302.54,3279,43782,72.29
BODALCHEM, EQ, 30-Jun-2020,61.8,62.05,62.75,58.6,59.75,59.7,61.16,855133,523.02,5197,154222,18.03
BOHRA, SM, 30-Jun-2020,1.65,1.7,1.7,1.7,1.7,1.7,1.7,8000,0.14,4,8000,100
BOMDYEING, EQ, 30-Jun-2020,72.5,73.2,75.5,71.8,72.55,72.35,73.5,1771078,1301.68,9971,582604,32.9
BORORENEW, EQ, 30-Jun-2020,139.75,138.8,138.8,132.8,132.8,132.8,133.6,239512,319.99,3048,212243,88.61
BOSCHLTD, EQ, 30-Jun-2020,10954.55,11021.2,11580,10949.95,11385,11418.1,11332.15,66211,7503.13,18167,15494,23.4
BPCL, EQ, 30-Jun-2020,383.35,386.9,389.25,372.2,373.75,374,379.11,4509122,17094.56,62456,1450079,32.16
BPL, EQ, 30-Jun-2020,23.5,22.35,22.35,22.35,22.35,22.35,22.35,29265,6.54,110,29265,100
BRFL, EQ, 30-Jun-2020,8.7,9.1,9.1,9.1,9.1,9.1,9.1,22594,2.06,55,22594,100
BRIGADE, EQ, 30-Jun-2020,135.1,137.3,140,135.1,137.1,135.95,137.91,124907,172.25,2559,62605,50.12
BRIGHT, SM, 30-Jun-2020,13.7,14.35,14.35,14.3,14.35,14.35,14.34,57000,8.18,19,57000,100
BRITANNIA, EQ, 30-Jun-2020,3519.25,3542,3615,3540,3604,3603.8,3592.26,1236537,44419.68,77171,442691,35.8
BRITANNIA, N2, 30-Jun-2020,33.09,32.73,33.28,32.73,33.07,33.07,32.99,3985,1.31,63,2560,64.24
BRNL, EQ, 30-Jun-2020,36.15,36.65,37.25,34.5,35.75,35.4,36.03,16904,6.09,420,10035,59.36
BROOKS, BE, 30-Jun-2020,30.25,31.75,31.75,30,30.7,30.7,31.22,12049,3.76,75, -, -
BSE, EQ, 30-Jun-2020,453,459.9,460,442.05,444.3,443.75,450.97,187851,847.15,7613,79431,42.28
BSHSL, SM, 30-Jun-2020,107,107,107.9,107,107.9,107.9,107.45,2400,2.58,2,2400,100
BSL, EQ, 30-Jun-2020,25.65,25.2,26.3,24.95,25.05,25.45,25.55,8388,2.14,117,5895,70.28
BSLGOLDETF, EQ, 30-Jun-2020,4440,4440,4481.95,4412,4460.05,4473.15,4453.71,105,4.68,58,42,40
BSLNIFTY, EQ, 30-Jun-2020,111.32,110.25,111.99,110.25,111.98,111.98,111.13,361,0.4,25,278,77.01
BSOFT, EQ, 30-Jun-2020,92.1,92.5,92.95,88.75,89.5,89.45,90.27,1013466,914.87,9991,522312,51.54
BUTTERFLY, EQ, 30-Jun-2020,136.3,136.65,139.7,132,133.85,133.35,136.25,150949,205.67,2276,68639,45.47
BVCL, BE, 30-Jun-2020,13.5,14.1,14.1,12.85,13.95,13.95,13.6,2399,0.33,20, -, -
BYKE, EQ, 30-Jun-2020,12.05,12.1,12.35,11.8,12,12,12.12,25429,3.08,181,21383,84.09
CADILAHC, EQ, 30-Jun-2020,366.7,367.75,369.6,351.85,353.5,353.1,359.2,2533187,9099.33,37611,836945,33.04
CADSYS, SM, 30-Jun-2020,25,26,26,26,26,26,26,2000,0.52,1,2000,100
CALSOFT, EQ, 30-Jun-2020,9.8,10.1,10.15,9.4,9.8,9.85,9.81,59600,5.85,212,31475,52.81
CAMLINFINE, EQ, 30-Jun-2020,53.45,54.3,55.15,52.05,52.8,52.55,54.06,428614,231.69,3648,241342,56.31
CANBK, EQ, 30-Jun-2020,102,103.5,104.5,100.05,100.65,100.55,102.3,11296149,11555.72,41102,1578963,13.98
CANDC, BZ, 30-Jun-2020,3.65,3.65,3.65,3.5,3.5,3.5,3.57,11475,0.41,23, -, -
CANFINHOME, EQ, 30-Jun-2020,343.3,343.45,360,332,335,337.85,347.57,581889,2022.49,12757,132767,22.82
CANTABIL, EQ, 30-Jun-2020,294.8,290,295.9,278.05,291,288.05,286.42,89969,257.69,2057,27903,31.01
CAPACITE, EQ, 30-Jun-2020,112.95,114,119.9,109.1,111.1,111.8,114.67,85453,97.99,1261,47532,55.62
CAPLIPOINT, EQ, 30-Jun-2020,317.1,319,323.85,311.1,313,312.4,315.4,180572,569.52,5995,87768,48.61
CAPTRUST, EQ, 30-Jun-2020,83.25,82.5,84.4,81.65,82.05,82.65,82.78,1736,1.44,69,674,38.82
CARBORUNIV, EQ, 30-Jun-2020,275.25,275.25,282.65,268.55,280.9,278.35,277.93,648134,1801.34,3303,591334,91.24
CAREERP, EQ, 30-Jun-2020,141.7,143,144.05,138.4,139.45,138.9,141.32,21988,31.07,988,10709,48.7
CARERATING, EQ, 30-Jun-2020,415.1,421.8,421.8,414.3,419.25,419.45,418.16,34562,144.53,2183,25231,73
CASTROLIND, EQ, 30-Jun-2020,122.95,123.75,126.8,123.4,126.4,125.7,125.12,1277993,1598.98,17484,647741,50.68
CCHHL, BE, 30-Jun-2020,3.7,3.8,3.8,3.55,3.65,3.55,3.59,24158,0.87,75, -, -
CCL, EQ, 30-Jun-2020,232.6,234.5,238.4,222.6,234,234.6,229.34,207495,475.87,5590,63055,30.39
CDSL, EQ, 30-Jun-2020,274.9,275.7,278.45,268.15,270.4,270.7,272.72,174672,476.36,5009,86400,49.46
CEATLTD, EQ, 30-Jun-2020,916,920.2,928.4,910.15,910.15,914.4,918.68,52508,482.38,3328,7998,15.23
CEBBCO, EQ, 30-Jun-2020,12.8,12.4,13.15,12.4,12.8,12.75,12.81,20115,2.58,151,12942,64.34
CELEBRITY, EQ, 30-Jun-2020,5.25,5.35,5.4,5,5.1,5.1,5.12,105889,5.42,207,67706,63.94
CENTENKA, EQ, 30-Jun-2020,178.4,180,180.5,174.05,175.6,175.45,177.65,35788,63.58,768,26239,73.32
CENTEXT, EQ, 30-Jun-2020,5.45,5.2,5.2,5.2,5.2,5.2,5.2,69721,3.63,228,69721,100
CENTRALBK, EQ, 30-Jun-2020,20.25,19,19,17.2,18.1,17.95,18.23,7405363,1350.13,25345,2866711,38.71
CENTRUM, EQ, 30-Jun-2020,18.95,18.8,18.8,18.05,18.05,18.15,18.19,177901,32.35,1512,122377,68.79
CENTUM, EQ, 30-Jun-2020,291.7,304.7,314.8,293.6,297,297.55,303.49,18527,56.23,1269,10019,54.08
CENTURYPLY, EQ, 30-Jun-2020,120.1,120.2,121.2,115,118.25,118.1,118.75,305925,363.29,7782,164728,53.85
CENTURYTEX, EQ, 30-Jun-2020,298.1,299.9,302.4,291,293.5,294.5,296.06,1164790,3448.48,14540,284596,24.43
CERA, EQ, 30-Jun-2020,2219.65,2229.95,2245.6,2200.3,2219,2210.25,2223.07,11341,252.12,1158,3953,34.86
CEREBRAINT, EQ, 30-Jun-2020,28.2,28.2,28.95,28,28.05,28.15,28.24,19433,5.49,114,16831,86.61
CESC, EQ, 30-Jun-2020,611.55,619.5,628,613.65,620.5,622,622.64,487576,3035.85,16320,143461,29.42
CESCVENT, EQ, 30-Jun-2020,189,197,197.4,176,176,178.6,185.84,202731,376.75,3770,132874,65.54
CGCL, EQ, 30-Jun-2020,162.05,160,170,157,168.5,168.3,164.12,139782,229.42,3733,36241,25.93
CGPOWER, EQ, 30-Jun-2020,8.15,8.55,8.55,8.55,8.55,8.55,8.55,269556,23.05,313,269556,100
CHALET, EQ, 30-Jun-2020,132.35,132.05,136.2,130.35,131.6,131.2,132.74,124104,164.74,3703,72320,58.27
CHAMBLFERT, EQ, 30-Jun-2020,143.25,143.5,145,141,141.85,141.95,142.87,478874,684.17,5212,203564,42.51
CHEMBOND, EQ, 30-Jun-2020,148.05,145,148,142.55,142.8,142.9,145.29,16440,23.89,513,13634,82.93
CHEMFAB, EQ, 30-Jun-2020,129.6,130.35,135,128,128,129.7,131.09,4727,6.2,158,3379,71.48
CHENNPETRO, EQ, 30-Jun-2020,79.35,80.7,82,77.2,77.8,77.6,79.5,781104,620.96,12576,279495,35.78
CHOLAFIN, EQ, 30-Jun-2020,193,197.7,199.15,187.8,189.5,189.4,192.75,10329029,19909.5,65409,1080909,10.46
CHOLAHLDNG, EQ, 30-Jun-2020,309.45,309.8,309.8,294,302.2,295.3,298.59,20347,60.75,900,15958,78.43
CIGNITITEC, EQ, 30-Jun-2020,279.5,281.2,281.2,269,275,272.8,274.68,10340,28.4,533,6618,64
CIMMCO, EQ, 30-Jun-2020,16.85,17,17.15,16.4,16.75,16.6,16.65,10414,1.73,116,8935,85.8
CINELINE, EQ, 30-Jun-2020,23.9,24.05,24.35,23.6,23.85,23.9,24.01,6347,1.52,109,5142,81.01
CINEVISTA, EQ, 30-Jun-2020,7.05,7.4,7.4,6.95,7,7,7.05,6980,0.49,52,4817,69.01
CIPLA, EQ, 30-Jun-2020,644.9,647.95,649.9,638,640.7,640.25,643.37,4319890,27792.8,73014,1552880,35.95
CKFSL, BZ, 30-Jun-2020,1.2,1.25,1.25,1.25,1.25,1.25,1.25,53474,0.67,39, -, -
CKPLEISURE, SM, 30-Jun-2020,3.75,3.75,3.9,3.75,3.9,3.9,3.83,8000,0.31,2,8000,100
CLEDUCATE, EQ, 30-Jun-2020,42.15,37.95,41.75,37.95,39,38.7,39.2,70996,27.83,787,42283,59.56
CLNINDIA, EQ, 30-Jun-2020,388.05,390,421.95,390,405.2,405.75,407.31,220915,899.82,8195,109464,49.55
CMICABLES, EQ, 30-Jun-2020,36.85,35.05,35.05,35.05,35.05,35.05,35.05,14149,4.96,94,14149,100
CMMIPL, SM, 30-Jun-2020,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3000,0.11,1,3000,100
CNOVAPETRO, EQ, 30-Jun-2020,7.75,8.05,8.1,7.8,8.1,8.1,8.07,4317,0.35,47,3629,84.06
COALINDIA, EQ, 30-Jun-2020,134.85,136.35,137.15,132.35,133.15,132.85,134.67,9576074,12896.49,61798,3279784,34.25
COCHINSHIP, EQ, 30-Jun-2020,305.3,308.05,308.85,295,298.95,300.3,301.04,784089,2360.42,11571,399327,50.93
COLPAL, EQ, 30-Jun-2020,1389.1,1398,1419,1392,1402.35,1406.7,1406.12,639599,8993.55,21741,273900,42.82
COMPINFO, EQ, 30-Jun-2020,13.25,13.15,13.9,13,13.25,13.05,13.3,92496,12.31,234,45746,49.46
COMPUSOFT, BE, 30-Jun-2020,9.05,8.6,9.05,8.6,8.8,8.95,8.88,41529,3.69,341, -, -
CONCOR, EQ, 30-Jun-2020,417.95,421.9,425,416,418,417.9,420.3,2304139,9684.35,48608,1106101,48
CONFIPET, EQ, 30-Jun-2020,19.35,19.75,19.9,19.05,19.45,19.4,19.38,197980,38.37,680,139750,70.59
CONSOFINVT, EQ, 30-Jun-2020,30.15,30.2,30.95,30.2,30.3,30.3,30.29,200,0.06,5,176,88
CONTI, SM, 30-Jun-2020,10.75,10.25,10.25,10.25,10.25,10.25,10.25,3333,0.34,1,3333,100
CONTROLPR, EQ, 30-Jun-2020,195.45,203.1,203.1,195.3,200,198.95,198.06,7678,15.21,215,5630,73.33
CORALFINAC, EQ, 30-Jun-2020,31.45,29.9,29.9,29.9,29.9,29.9,29.9,13020,3.89,78,13020,100
CORDSCABLE, EQ, 30-Jun-2020,39.4,39.4,39.4,36.75,38.4,37.9,38,40533,15.4,622,26312,64.92
COROMANDEL, EQ, 30-Jun-2020,753.7,749,762,723,755.95,755.75,747.05,530102,3960.13,20463,324848,61.28
COSMOFILMS, EQ, 30-Jun-2020,315.9,318.25,329.65,309,314.95,313.15,320.38,99099,317.49,3201,51289,51.76
COUNCODOS, EQ, 30-Jun-2020,1.65,1.65,1.7,1.65,1.7,1.7,1.69,21593,0.37,51,20078,92.98
COX&KINGS, BZ, 30-Jun-2020,1.75,1.8,1.8,1.8,1.8,1.8,1.8,152829,2.75,78, -, -
CPSEETF, EQ, 30-Jun-2020,17.77,18,18.18,17.65,17.7,17.68,17.85,731397,130.53,13893,440317,60.2
CREATIVE, EQ, 30-Jun-2020,78.65,81,81,75.1,75.1,76.05,77.76,5408,4.21,62,4722,87.32
CREDITACC, EQ, 30-Jun-2020,517.5,522,535,505,523,522.25,528.09,287112,1516.21,2098,261173,90.97
CREST, EQ, 30-Jun-2020,69.6,72.55,74.4,67.05,68.9,67.7,69.25,2653,1.84,69,1490,56.16
CRISIL, EQ, 30-Jun-2020,1635.9,1648.7,1650,1613,1620,1618.85,1635.38,15815,258.64,2669,8335,52.7
CROMPTON, EQ, 30-Jun-2020,235.05,236.25,243.75,234,238,238.65,238.45,1629034,3884.46,17982,971555,59.64
CSBBANK, EQ, 30-Jun-2020,187.3,188.9,188.9,185.3,188,187.15,187.04,172334,322.34,3535,93160,54.06
CTE, EQ, 30-Jun-2020,21,22.05,22.05,22.05,22.05,22.05,22.05,6428,1.42,47,6428,100
CUB, EQ, 30-Jun-2020,121.35,123.05,123.4,120.3,121.4,121.3,122.05,1489874,1818.38,11998,739709,49.65
CUBEXTUB, EQ, 30-Jun-2020,11.9,12.35,12.35,11.35,11.45,11.5,11.6,7047,0.82,47,5504,78.1
CUMMINSIND, EQ, 30-Jun-2020,397.6,402,404.05,391.05,392.3,392.35,397.42,630969,2507.59,8586,122326,19.39
CUPID, EQ, 30-Jun-2020,205.55,206.8,214,203.1,208,207.55,208.6,154334,321.94,4253,70042,45.38
CYBERTECH, EQ, 30-Jun-2020,42,42.65,44.2,41.4,41.85,41.7,42.22,15269,6.45,342,9242,60.53
CYIENT, EQ, 30-Jun-2020,272.7,274.4,279.8,273.05,276,275.8,276.13,1180476,3259.69,22130,262428,22.23
DAAWAT, EQ, 30-Jun-2020,42.75,43,43.65,41.1,41.35,41.6,42.47,3006658,1276.89,22746,1305069,43.41
DABUR, EQ, 30-Jun-2020,463.75,468.5,472.7,462.5,467,465.95,468.75,4999118,23433.27,85365,2427955,48.57
DALBHARAT, EQ, 30-Jun-2020,699.6,708.65,708.65,663.5,680,673.3,683.53,462820,3163.53,10940,236293,51.06
DALMIASUG, EQ, 30-Jun-2020,110.1,110.8,111.75,107.1,109.4,109.15,110.26,139464,153.77,2053,58774,42.14
DAMODARIND, EQ, 30-Jun-2020,26.15,25.2,26.2,24.65,24.7,24.8,25.05,12784,3.2,97,8361,65.4
DATAMATICS, EQ, 30-Jun-2020,48.15,49.4,49.4,47,47.1,47.2,47.81,11434,5.47,253,8432,73.74
DBCORP, EQ, 30-Jun-2020,75.2,76.1,78.9,73.5,74.2,74.1,75.56,179051,135.3,1896,75911,42.4
DBL, EQ, 30-Jun-2020,277,279.8,283.8,271.1,272.95,272.8,276.93,183348,507.75,4177,55892,30.48
DBREALTY, EQ, 30-Jun-2020,7.5,7.5,7.8,7.3,7.35,7.35,7.45,286966,21.37,666,240658,83.86
DBSTOCKBRO, EQ, 30-Jun-2020,9.85,10.3,10.3,9.45,10.3,10.3,10.23,778,0.08,11,477,61.31
DCAL, EQ, 30-Jun-2020,124.05,125.8,127.9,121.1,121.8,121.75,123.79,230880,285.8,3841,124182,53.79
DCBBANK, EQ, 30-Jun-2020,78.8,79.8,80.6,75.55,75.9,75.7,77.39,3014341,2332.82,21112,1520730,50.45
DCM, EQ, 30-Jun-2020,19.45,19.45,20,18.6,18.95,18.7,18.96,5267,1,119,3929,74.6
DCMNVL, EQ, 30-Jun-2020,27.75,29.3,29.35,27.5,29,28.95,28.77,23273,6.69,176,16089,69.13
DCMSHRIRAM, EQ, 30-Jun-2020,324.1,325.75,326.95,313.5,317,317.35,318.86,151680,483.65,4474,70865,46.72
DCW, EQ, 30-Jun-2020,12.7,12.9,13.05,12.35,12.5,12.45,12.77,373203,47.65,856,237869,63.74
DECCANCE, EQ, 30-Jun-2020,263.95,267,270.65,255.85,257.95,257.75,261.84,15385,40.28,1034,8700,56.55
DEEPAKFERT, EQ, 30-Jun-2020,115.85,118,121.25,116.35,119.1,118.55,117.9,8784976,10357.51,38883,467790,5.32
DEEPAKNTR, EQ, 30-Jun-2020,493.1,494.95,497.95,473.65,476,475.05,483.43,598652,2894.08,21260,329711,55.08
DEEPIND, EQ, 30-Jun-2020,75.65,78.35,78.35,72,73.5,72.6,73.93,28587,21.13,586,18268,63.9
DELTACORP, EQ, 30-Jun-2020,87.85,88.5,89.55,85.65,86.7,86.8,87.09,1054436,918.28,10235,450680,42.74
DELTAMAGNT, EQ, 30-Jun-2020,29.75,30.9,30.9,28.3,28.3,28.3,29.8,18092,5.39,160,13733,75.91
DEN, EQ, 30-Jun-2020,75.65,77.4,79.3,74.65,75.65,75.25,76.68,103082,79.04,1358,55565,53.9
DENORA, EQ, 30-Jun-2020,224.35,222,232,219.55,230,223,222.42,3171,7.05,250,2099,66.19
DEVIT, SM, 30-Jun-2020,78,74,76,74,76,76,74.67,4500,3.36,3,4500,100
DFMFOODS, EQ, 30-Jun-2020,182.2,184,184,180,182.65,180.75,181.21,55449,100.48,1943,35583,64.17
DGCONTENT, EQ, 30-Jun-2020,6.1,6.4,6.4,6.4,6.4,6.4,6.4,5841,0.37,18,5841,100
DHAMPURSUG, EQ, 30-Jun-2020,131.85,133.05,136.5,131.6,132.7,132.6,134.44,1488149,2000.61,11909,564965,37.96
DHANBANK, EQ, 30-Jun-2020,14.85,14.8,15.25,14.4,14.55,14.55,14.67,1114774,163.5,2485,718642,64.47
DHANUKA, EQ, 30-Jun-2020,708.6,714,727.75,702,704.9,707.5,715.55,317364,2270.9,19928,92179,29.05
DHFL, EQ, 30-Jun-2020,15.9,15.95,16.25,15.6,15.6,15.65,15.82,900793,142.54,3174,560893,62.27
DHFL, N6, 30-Jun-2020,225,205.8,247,181.85,225.85,225.85,204.02,569,1.16,17,326,57.29
DHFL, NA, 30-Jun-2020,226.8,210.01,230,210.01,230,230,220.01,68,0.15,2,34,50
DHFL, NC, 30-Jun-2020,224,230,250,230,250,250,240,2,0,2,1,50
DHFL, NN, 30-Jun-2020,220,220,220,220,220,220,220,10,0.02,1,10,100
DHFL, NP, 30-Jun-2020,228.18,234,235,230,235,234.94,234.51,1049,2.46,8,1049,100
DHFL, NQ, 30-Jun-2020,220,200.01,246,200.01,225,224.99,213.84,1085,2.32,11,580,53.46
DHUNINV, EQ, 30-Jun-2020,172.2,174.25,180.85,154,156.5,162.8,167.9,1627,2.73,272,1228,75.48
DIAMONDYD, EQ, 30-Jun-2020,610.5,612,629.9,606,613,608.9,617.5,12574,77.64,1381,5305,42.19
DIAPOWER, BZ, 30-Jun-2020,1.05,1.1,1.1,1.1,1.1,1.1,1.1,14141,0.16,18, -, -
DICIND, EQ, 30-Jun-2020,338.6,339.95,350,325.65,335,333.3,341.12,32237,109.97,1206,14808,45.93
DIGISPICE, BE, 30-Jun-2020,8.2,8.2,8.2,7.8,7.8,7.8,7.94,17473,1.39,77, -, -
DIGJAMLTD, BZ, 30-Jun-2020,3.3,3.45,3.45,3.15,3.45,3.45,3.44,601404,20.7,222, -, -
DISHTV, EQ, 30-Jun-2020,8.15,7.75,7.75,7.75,7.75,7.75,7.75,1427125,110.6,3402,1427125,100
DIVISLAB, EQ, 30-Jun-2020,2316.6,2334.95,2334.95,2267,2277,2278.9,2297.52,684514,15726.88,50056,261214,38.16
DIXON, EQ, 30-Jun-2020,5551.2,5600,5800,5500.5,5775,5758.9,5652.6,51331,2901.54,11377,28995,56.49
DLF, EQ, 30-Jun-2020,151.5,153,154.4,147.2,148.7,148.05,150.29,6991814,10507.87,38621,1741572,24.91
DLINKINDIA, EQ, 30-Jun-2020,84.25,84.9,85.8,82.05,83.25,82.65,83.71,55928,46.82,1189,32080,57.36
DMART, EQ, 30-Jun-2020,2290.95,2314.7,2332.5,2288,2315,2317.15,2307.2,381989,8813.23,23992,282723,74.01
DOLAT, EQ, 30-Jun-2020,49.45,50.5,50.5,48,49.25,49.05,49,48895,23.96,622,31446,64.31
DOLLAR, EQ, 30-Jun-2020,132.2,133.5,135.25,130.05,131,131.9,132.96,59585,79.22,1389,33404,56.06
DONEAR, EQ, 30-Jun-2020,29.7,30.4,30.4,28.5,28.6,28.7,29.36,31065,9.12,345,20641,66.44
DPABHUSHAN, SM, 30-Jun-2020,56.35,55,57.9,55,57.9,57.9,57.38,24000,13.77,6,16000,66.67
DPSCLTD, EQ, 30-Jun-2020,9.15,9.2,9.45,8.2,8.95,8.85,8.93,28842,2.58,139,19632,68.07
DPWIRES, BE, 30-Jun-2020,54.1,54.1,55.5,53,55.5,55.45,55.04,170,0.09,7, -, -
DQE, BE, 30-Jun-2020,1.9,1.95,1.95,1.95,1.95,1.95,1.95,24767,0.48,11, -, -
DREDGECORP, EQ, 30-Jun-2020,263.85,262.15,264.8,250.3,251.9,252.05,255.19,216222,551.78,5978,61928,28.64
DRREDDY, EQ, 30-Jun-2020,3973.85,4000,4010.9,3925.5,3950.25,3944.95,3956.77,680942,26943.31,57525,312815,45.94
DRSDILIP, SM, 30-Jun-2020,69.1,70.95,70.95,70.95,70.95,70.95,70.95,8000,5.68,3,8000,100
DSSL, EQ, 30-Jun-2020,26.2,26.2,26.2,24.9,25.1,25.1,25.18,5556,1.4,44,5111,91.99
DTIL, EQ, 30-Jun-2020,162.55,162.6,165.5,158,160.9,159.3,161.72,4282,6.92,165,3430,80.1
DUCON, EQ, 30-Jun-2020,4.6,4.8,4.8,4.65,4.8,4.8,4.79,59142,2.84,93,56429,95.41
DVL, EQ, 30-Jun-2020,64.75,65,65.85,63.1,64.3,63.85,64.13,10813,6.93,146,9390,86.84
DWARKESH, EQ, 30-Jun-2020,25.75,25.95,26.2,25.15,25.2,25.25,25.8,731927,188.86,2420,430909,58.87
DYNAMATECH, EQ, 30-Jun-2020,612.9,631.95,631.95,602.95,603.2,606.4,613.61,1635,10.03,153,1184,72.42
DYNPRO, EQ, 30-Jun-2020,142.8,144.8,147.55,136.95,144.15,142.4,141.55,72473,102.59,2230,36857,50.86
EASUNREYRL, BZ, 30-Jun-2020,2.6,2.7,2.7,2.7,2.7,2.7,2.7,2662,0.07,7, -, -
EBBETF0423, EQ, 30-Jun-2020,1069.72,1069.5,1071.24,1069.02,1071.24,1070.97,1070.22,6618,70.83,76,3588,54.22
EBBETF0430, EQ, 30-Jun-2020,1089.64,1090.94,1093.99,1089.03,1091,1090.22,1091.1,15759,171.95,163,15474,98.19
EBIXFOREX, EQ, 30-Jun-2020,441.45,452.9,452.9,420,429.75,428.9,430.74,2888,12.44,246,2095,72.54
ECLERX, EQ, 30-Jun-2020,445.35,445,457,440.55,446.15,446.25,448.07,38667,173.26,2798,15115,39.09
ECLFINANCE, NF, 30-Jun-2020,970,971.7,972,971.7,972,972,971.91,70,0.68,4,55,78.57
ECLFINANCE, NG, 30-Jun-2020,849,855,858,855,858,857.09,857.07,81,0.69,4,81,100
ECLFINANCE, NH, 30-Jun-2020,973,973,973,973,973,973,973,5,0.05,1,5,100
ECLFINANCE, NJ, 30-Jun-2020,766.89,761.1,766,761.1,761.1,761.1,763.31,182,1.39,8,162,89.01
ECLFINANCE, NK, 30-Jun-2020,800,790,850,790,825,825,834.55,197,1.64,10,187,94.92
ECLFINANCE, NM, 30-Jun-2020,926,935,935,925,925,925,934.22,180,1.68,6,180,100
ECLFINANCE, NN, 30-Jun-2020,915,900,959,900,910.12,910.11,938.36,175,1.64,9,165,94.29
ECLFINANCE, NO, 30-Jun-2020,920,920,930,911.02,911.02,911.02,924.63,543,5.02,12,529,97.42
ECLFINANCE, NQ, 30-Jun-2020,901.6,761,910,761,875,875.06,871.81,435,3.79,17,425,97.7
ECLFINANCE, NR, 30-Jun-2020,909,901.01,920,901.01,905,905.39,905.94,1067,9.67,43,824,77.23
ECLFINANCE, NS, 30-Jun-2020,897,852,888,852,874.2,874.7,862.91,49,0.42,5,32,65.31
EDELWEISS, EQ, 30-Jun-2020,59.85,62.8,62.8,59.9,62.8,62.8,62.54,6666775,4169.18,16096,2815571,42.23
EDL, BZ, 30-Jun-2020,6.75,7,7,6.5,6.7,6.7,6.72,3510,0.24,18, -, -
EDUCOMP, BZ, 30-Jun-2020,4.45,4.45,4.65,4.45,4.65,4.65,4.64,57847,2.68,82, -, -
EHFLNCD, N5, 30-Jun-2020,871.99,850,850,800,844,844,812.72,972,7.9,52,824,84.77
EHFLNCD, N6, 30-Jun-2020,587.9,598.99,610,590.03,600,602.32,600.67,4795,28.8,66,3857,80.44
EICHERMOT, EQ, 30-Jun-2020,18113.5,18250,18530,18201,18320,18334.3,18361.85,200946,36897.4,49425,32312,16.08
EIDPARRY, EQ, 30-Jun-2020,286.7,288.95,291,273.75,276.25,276.75,282.85,659976,1866.77,13404,224259,33.98
EIFFL, SM, 30-Jun-2020,101,100.5,101,100.5,101,101,100.79,4800,4.84,5,4800,100
EIHAHOTELS, EQ, 30-Jun-2020,241.5,245,245,236,237.75,236.55,238.49,2851,6.8,262,1785,62.61
EIHOTEL, EQ, 30-Jun-2020,64.65,64.8,65.7,63.05,63.3,63.55,64.49,368359,237.54,3441,259285,70.39
EIMCOELECO, EQ, 30-Jun-2020,305.8,305,305,291,291,293.7,299.06,352,1.05,56,225,63.92
